gene	kcore
HDAC5	53
HDAC6	56
HDAC7	54
HDAC8	40
HDAC9	44
HDC	1
HDDC2	5
HDDC3	13
HDGF	11
HDGFL2	3
HDGFL3	14
HDHD2	10
HDHD3	13
HDLBP	11
HDX	15
HEATR1	62
HEATR2	2
HEATR5A	1
HEATR9	1
HEBP1	9
HEBP2	4
HECTD1	5
HECTD2	85
HECTD3	5
HECW1	53
HECW2	15
HEG1	3
HEL-109	4
HEL-176	13
HEL-214	1
HEL-215	6
HEL-36	4
HEL-S-100N	1
HEL-S-101	7
HEL-S-105	25
HEL-S-108	2
HEL-S-123M	1
HEL-S-124M	10
HEL-S-182MP	5
HEL-S-25	1
HEL-S-265	7
HEL-S-271	1
HEL-S-272	1
HEL-S-275	38
HEL-S-277	1
HEL-S-284	6
HEL-S-29	1
HEL-S-290	24
HEL-S-30	3
HEL-S-307	5
HEL-S-34	6
HEL-S-37	3
HEL-S-4	14
HEL-S-42	2
HEL-S-5	1
HEL-S-61	4
HEL-S-69	1
HEL-S-69P	2
HEL-S-70	15
HEL-S-73	54
HEL-S-82P	4
HEL-S-86	3
HEL-S-90N	3
HEL-S-95N	1
HEL-S-96	6
HEL112	13
HEL164	2
HEL2	2
HEL25	6
HELB	3
HELLS	15
HELQ	5
HELT	12
HELZ	3
HELZ2	61
HEMGN	15
HEMK1	14
HENMT1	12
HEPACAM	4
HEPACAM2	2
HEPH	1
HERC1	7
HERC2	50
HERC2P3	1
HERC3	8
HERC4	2
HERC5	85
HERC6	85
HERPUD1	21
HERPUD2	17
HES1	55
HES2	13
HES3	12
HES4	18
HES5	24
HES6	21
HES7	21
HESX1	14
HEXA	6
HEXB	10
HEXD	7
HEXDC	5
HEXIM1	21
HEXIM2	36
HEY1	44
HEY2	40
HEYL	35
HFE	10
HFZO1	3
HFZO2	3
HGD	5
HGF	64
HGFAC	9
HGH1	9
HGS	66
HHAT	3
HHATL	16
HHEX	33
HHIP	6
HHIPL1	4
HHIPL2	1
HHLA2	12
HHLA3	3
HIBADH	26
HIBCH	1
HIC1	21
HIC2	6
HID1	8
HIF1A	77
HIF1AN	23
HIF3A	65
HIG-1	11
HIGD1A	3
HIGD1B	3
HIGD1C	12
HIGD2A	1
HIGD2B	3
HIKESHI	31
HILPDA	3
HINFP	24
HINT1	10
HINT2	2
HIP1	66
HIP1R	66
HIP2	25
HIPK1	20
HIPK2	39
HIPK3	27
HIPK4	4
HIRA	37
HIRIP3	7
HIST1H1A	5
HIST1H1B	6
HIST1H1C	2
HIST1H1E	5
HIST1H1T	18
HIST1H2AA	30
HIST1H2AB	7
HIST1H2AC	44
HIST1H2AE	1
HIST1H2AH	29
HIST1H2AI	1
HIST1H2AJ	1
HIST1H2AK	3
HIST1H2AL	4
HIST1H2BB	47
HIST1H2BC	28
HIST1H2BD	47
HIST1H2BG	3
HIST1H2BH	47
HIST1H2BJ	3
HIST1H2BM	27
HIST1H2BN	2
HIST1H2BO	47
HIST1H3A	5
HIST1H3C	4
HIST1H3E	4
HIST1H3G	1
HIST1H3H	1
HIST1H4A	4
HIST1H4F	4
HIST1H4G	36
HIST1H4H	35
HIST1H4J	23
HIST2H2AA3	36
HIST2H2AA4	2
HIST2H2AB	36
HIST2H2AC	44
HIST2H2BC	40
HIST2H2BD	40
HIST2H2BE	47
HIST2H2BF	44
HIST2H3A	66
HIST2H3C	31
HIST2H3D	28
HIST2H4A	9
HIST3H2A	33
HIST3H2BB	44
HIST3H3	60
HIST4H4	11
HIVEP1	41
HIVEP2	5
HIVEP3	54
HJURP	38
HJV	24
HK1	18
HK2	21
HK3	20
HKDC1	15
HLA-A	55
HLA-B	52
HLA-B57	1
HLA-C	44
HLA-DMA	28
HLA-DMB	34
HLA-DOA	31
HLA-DOB	28
HLA-DPA1	62
HLA-DPB1	62
HLA-DQA1	62
HLA-DQA2	62
HLA-DQB1	62
HLA-DQB2	62
HLA-DRA	62
HLA-DRB1	62
HLA-DRB3	62
HLA-DRB4	62
HLA-DRB5	62
HLA-E	46
HLA-F	42
HLA-G	43
HLA-H	31
HLAC	1
HLC4	2
HLCS	7
HLF	34
HLTF	32
HLX	29
HM13	4
HMBOX1	47
HMBS	4
HMG20A	39
HMG20B	24
HMGA1	62
HMGA2	32
HMGB1	96
HMGB1P1	16
HMGB2	35
HMGB3	24
HMGB4	3
HMGCL	12
HMGCLL1	1
HMGCR	12
HMGCS1	6
HMGCS2	4
HMGN1	62
HMGN2	10
HMGN3	17
HMGN4	9
HMGN5	2
HMGXB3	7
HMGXB4	16
HMMR	72
HMOX1	36
HMOX2	33
HMP19	3
HMX1	6
HMX2	1
HN1	2
HN1L	3
HNF1A	37
HNF1B	25
HNF4A	57
HNF4G	38
HNMT	4
HNRNPA0	160
HNRNPA1	160
HNRNPA1L2	2
HNRNPA2B1	160
HNRNPA3	160
HNRNPAB	32
HNRNPC	160
HNRNPCL1	8
HNRNPCL2	6
HNRNPD	160
HNRNPDL	22
HNRNPF	160
HNRNPH1	160
HNRNPH2	160
HNRNPH3	36
HNRNPK	160
HNRNPL	160
HNRNPLL	17
HNRNPM	160
HNRNPR	160
HNRNPU	160
HNRNPUL1	160
HNRPLL	2
HNRPM	1
HNRPR	2
HNRPUL1	1
HOGA1	1
HOMER1	34
HOMER2	31
HOMER3	46
HOMEZ	49
HOOK1	24
HOOK2	45
HOOK3	12
HOPX	8
HORMAD1	3
HORMAD2	2
HOXA-9	3
HOXA1	57
HOXA10	20
HOXA11	12
HOXA13	7
HOXA2	16
HOXA3	16
HOXA4	8
HOXA5	20
HOXA6	1
HOXA7	19
HOXA9	28
HOXB1	40
HOXB13	18
HOXB2	16
HOXB3	40
HOXB4	10
HOXB5	43
HOXB6	19
HOXB7	23
HOXB8	9
HOXB9	45
HOXC10	13
HOXC11	16
HOXC12	2
HOXC13	16
HOXC4	19
HOXC5	16
HOXC6	19
HOXC8	45
HOXC9	25
HOXD1	5
HOXD10	12
HOXD11	3
HOXD12	17
HOXD13	21
HOXD3	16
HOXD4	20
HOXD8	11
HOXD9	13
HP	18
HP1BP3	11
HPCA	13
HPCAL1	25
HPCAL4	10
HPD	4
HPF1	6
HPGD	5
HPGDS	16
HPH2	1
HPN	16
HPR	7
HPRT1	11
HPS1	8
HPS3	1
HPS4	9
HPS5	2
HPS6	11
HPSE	16
HPSE2	12
HPX	6
HR	32
HRAS	66
HRBL	1
HRC	8
HRG	23
HRH1	32
HRH2	26
HRH3	31
HRH4	33
HRK	8
HROB	1
HS1BP3	3
HS2ST1	13
HS3ST1	12
HS3ST2	12
HS3ST3A1	13
HS3ST3B1	12
HS3ST5	12
HS3ST6	12
HS6ST1	14
HS6ST2	13
HS6ST3	1
HSBP1	22
HSBP1L1	10
HSCB	10
HSD11B1	14
HSD11B2	3
HSD17B1	7
HSD17B10	23
HSD17B11	28
HSD17B12	5
HSD17B13	30
HSD17B14	18
HSD17B2	5
HSD17B3	3
HSD17B4	16
HSD17B7	7
HSD17B8	1
HSD3B1	9
HSD3B2	7
HSD3B7	36
HSDL2	1
HSF1	59
HSF2	31
HSF2BP	53
HSF4	33
HSF5	2
HSFX1	13
HSFX2	13
HSFY1	18
HSFY2	18
HSH2D	16
HSN2	1
HSP70-1	2
HSP90AA1	93
HSP90AA2P	54
HSP90AA4P	54
HSP90AA5P	54
HSP90AB1	85
HSP90AB2P	54
HSP90AB3P	54
HSP90AB4P	54
HSP90AF	54
HSP90B1	64
HSP90B2P	54
HSP90BF	54
HSPA12A	3
HSPA12B	9
HSPA13	10
HSPA14	6
HSPA1A	39
HSPA1B	69
HSPA1L	21
HSPA2	57
HSPA4	34
HSPA4L	6
HSPA5	61
HSPA6	24
HSPA8	160
HSPA9	49
HSPB1	58
HSPB11	33
HSPB2	23
HSPB2-C11ORF52	2
HSPB2-C11orf52	19
HSPB3	18
HSPB6	4
HSPB7	18
HSPB8	18
HSPB9	1
HSPBAP1	4
HSPBP1	17
HSPD1	59
HSPE1	34
HSPE1-MOB4	4
HSPG2	38
HSPH1	21
HTATIP2	19
HTATSF1	26
HTN1	2
HTN3	2
HTR1A	43
HTR1B	46
HTR1D	43
HTR1E	46
HTR1F	46
HTR2A	46
HTR2B	44
HTR2C	46
HTR3A	7
HTR3B	2
HTR3C	3
HTR3D	1
HTR3E	1
HTR4	31
HTR5A	46
HTR6	43
HTR7	45
HTRA1	17
HTRA2	23
HTT	66
HUNK	3
HUS1	45
HUS1B	12
HUWE1	85
HVCN1	1
HVPS41	3
HYAL1	4
HYAL2	17
HYAL3	6
HYDIN	1
HYI	13
HYKK	4
HYLS1	4
HYOU1	7
HYPK	16
HYPM	5
HZF16	1
HZGJ	5
I3L4Q8	1
I3L4S8	1
I7HJJ0	9
IAPP	12
IARS	20
IARS1	9
IARS2	4
IBSP	30
IBTK	10
ICA1	8
ICA1L	11
ICAM1	44
ICAM2	9
ICAM3	19
ICAM4	13
ICAM5	5
ICE1	72
ICE2	72
ICK	10
ICMT	12
ICOS	16
ICOSLG	5
ID1	49
ID2	49
ID3	40
ID4	20
IDE	18
IDH1	13
IDH2	8
IDH3A	39
IDH3B	36
IDH3G	36
IDI1	1
IDI2	1
IDO1	7
IDO2	3
IDUA	1
IER2	14
IER3	18
IER3IP1	26
IER5	3
IFFO1	6
IFI16	37
IFI27	17
IFI27L1	1
IFI30	13
IFI35	10
IFI44	1
IFI44L	2
IFI6	5
IFIH1	32
IFIT1	25
IFIT1B	8
IFIT2	17
IFIT3	25
IFIT5	21
IFITM1	11
IFITM10	1
IFITM2	8
IFITM3	22
IFITM5	1
IFNA1	55
IFNA10	55
IFNA13	52
IFNA14	55
IFNA16	55
IFNA17	55
IFNA2	55
IFNA21	55
IFNA4	55
IFNA5	55
IFNA6	55
IFNA7	55
IFNA8	55
IFNAR1	55
IFNAR2	55
IFNB1	55
IFNE	51
IFNG	56
IFNGR1	55
IFNGR2	55
IFNK	52
IFNL1	51
IFNL2	48
IFNL3	48
IFNLR1	52
IFNW1	52
IFP38	32
IFRD1	3
IFRD2	6
IFT122	33
IFT140	33
IFT172	33
IFT20	37
IFT22	33
IFT27	33
IFT43	33
IFT46	33
IFT52	33
IFT57	37
IFT74	33
IFT80	33
IFT81	33
IFT88	38
IGBP1	32
IGDCC3	1
IGF-I	9
IGF1	59
IGF1R	66
IGF2	48
IGF2BP1	7
IGF2BP2	3
IGF2BP3	15
IGF2R	50
IGFALS	18
IGFBP1	16
IGFBP2	7
IGFBP3	39
IGFBP4	15
IGFBP5	31
IGFBP6	27
IGFBP7	18
IGFL1	2
IGFL2	3
IGFL3	1
IGFLR1	2
IGFN1	32
IGH@	2
IGHA1	85
IGHA2	85
IGHD	77
IGHE	103
IGHG1	105
IGHG2	105
IGHG3	105
IGHG4	105
IGHM	80
IGHMBP2	6
IGHV	105
IGHV1-18	2
IGHV1-2	105
IGHV1-24	2
IGHV1-3	2
IGHV1-45	2
IGHV1-46	105
IGHV1-58	2
IGHV1-69	105
IGHV1-69-2	2
IGHV1-69D	2
IGHV1-8	2
IGHV1OR15-1	2
IGHV1OR15-9	2
IGHV1OR21-1	2
IGHV2-26	1
IGHV2-5	105
IGHV2-70	105
IGHV2-70D	1
IGHV3-11	105
IGHV3-13	105
IGHV3-15	1
IGHV3-20	1
IGHV3-21	1
IGHV3-23	105
IGHV3-30	105
IGHV3-30-3	1
IGHV3-33	105
IGHV3-38	1
IGHV3-43	1
IGHV3-43D	1
IGHV3-48	105
IGHV3-49	1
IGHV3-53	105
IGHV3-64	1
IGHV3-64D	1
IGHV3-66	1
IGHV3-7	105
IGHV3-72	1
IGHV3-73	1
IGHV3-74	1
IGHV3-9	105
IGHV3OR15-7	1
IGHV3OR16-10	1
IGHV3OR16-12	1
IGHV3OR16-13	1
IGHV4-28	1
IGHV4-30-2	1
IGHV4-30-4	1
IGHV4-31	1
IGHV4-34	105
IGHV4-38-2	1
IGHV4-39	105
IGHV4-4	1
IGHV4-59	105
IGHV4-61	1
IGHV5-10-1	2
IGHV5-51	2
IGHV6-1	1
IGHV7-81	105
IGIP	1
IGJ	2
IGK@	5
IGKC	105
IGKV1-12	105
IGKV1-16	105
IGKV1-17	105
IGKV1-33	105
IGKV1-39	105
IGKV1-5	105
IGKV1-6	9
IGKV1-8	9
IGKV1-9	9
IGKV1D-12	105
IGKV1D-13	17
IGKV1D-16	105
IGKV1D-17	9
IGKV1D-43	9
IGKV1D-8	9
IGKV2-29	105
IGKV2-30	105
IGKV2D-28	105
IGKV2D-30	105
IGKV2D-40	105
IGKV3-11	105
IGKV3-15	105
IGKV3-20	105
IGKV3D-20	105
IGKV4-1	105
IGKV5-2	105
IGL@	6
IGLC1	105
IGLC2	105
IGLC3	105
IGLC6	105
IGLC7	105
IGLL1	23
IGLL5	3
IGLON5	1
IGLV	105
IGLV1-40	105
IGLV1-44	105
IGLV1-47	105
IGLV1-51	105
IGLV2-11	105
IGLV2-14	105
IGLV2-23	105
IGLV2-8	105
IGLV3-1	105
IGLV3-10	7
IGLV3-19	105
IGLV3-21	105
IGLV3-25	105
IGLV3-27	105
IGLV6-57	105
IGLV7-43	105
IGSF1	12
IGSF11	2
IGSF21	21
IGSF5	4
IGSF8	17
IGSF9	4
IHH	11
IHO1	33
IHPK2	1
IK	32
IKBIP	12
IKBKAP	19
IKBKB	64
IKBKE	53
IKBKG	69
IKZF1	51
IKZF2	15
IKZF3	61
IKZF4	21
IKZF5	13
IL-18	1
IL-6SAG	1
IL10	52
IL10RA	55
IL10RB	52
IL11	51
IL11RA	52
IL12A	57
IL12B	59
IL12RB1	57
IL12RB2	56
IL13	52
IL13RA1	52
IL13RA2	53
IL15	52
IL15RA	52
IL16	52
IL17A	19
IL17B	2
IL17C	2
IL17D	52
IL17F	19
IL17RA	5
IL17RB	3
IL17RC	3
IL17RD	6
IL17RE	2
IL18	45
IL18BP	4
IL18R1	29
IL18RAP	29
IL19	49
IL1A	52
IL1B	57
IL1F10	15
IL1F5	4
IL1F7	3
IL1R1	39
IL1R2	16
IL1RAP	62
IL1RAPL1	14
IL1RAPL2	11
IL1RL1	61
IL1RL2	17
IL1RN	21
IL2	64
IL20	48
IL20RA	52
IL20RB	52
IL21	52
IL21R	52
IL22	52
IL22RA1	52
IL22RA2	52
IL23A	55
IL23R	52
IL24	52
IL25	2
IL26	20
IL27	19
IL27RA	52
IL28A	2
IL28B	1
IL28RA	2
IL29	1
IL2RA	61
IL2RB	62
IL2RG	63
IL3	55
IL31	4
IL31RA	5
IL32	10
IL33	62
IL34	7
IL36A	15
IL36B	15
IL36G	15
IL36RN	20
IL37	20
IL3RA	55
IL4	55
IL4R	55
IL5	55
IL5RA	54
IL6	61
IL6R	55
IL6ST	57
IL7	52
IL7R	64
IL8	10
IL9	52
IL9R	52
ILF2	42
ILF3	34
ILK	56
ILKAP	5
ILRUN	1
ILVBL	4
IMMP1L	1
IMMP2L	1
IMMT	41
IMP3	62
IMP4	62
IMPA1	17
IMPA2	21
IMPACT	81
IMPAD1	16
IMPDH1	9
IMPDH2	19
INA	7
INADL	19
INAVA	3
INCA1	48
INCENP	96
INF2	2
ING1	31
ING2	19
ING3	29
ING4	29
ING5	36
INHA	16
INHBA	24
INHBB	23
INHBC	23
INHBE	23
INIP	10
INKA1	7
INMAP	11
INMT	2
INO80	38
INO80B	49
INO80C	32
INO80D	32
INO80E	39
INPP1	24
INPP4A	29
INPP4B	28
INPP5A	18
INPP5B	36
INPP5D	61
INPP5E	35
INPP5F	33
INPP5J	29
INPP5K	29
INPPL1	45
INS	64
INS-IGF2	3
INSC	16
INSIG1	7
INSIG2	30
INSL3	7
INSL5	12
INSM1	8
INSM2	2
INSR	64
INSRR	36
INSYN1	12
INSYN2A	3
INTS1	72
INTS10	72
INTS11	72
INTS12	72
INTS13	72
INTS14	72
INTS2	72
INTS3	72
INTS4	72
INTS5	72
INTS6	72
INTS6L	3
INTS7	72
INTS8	72
INTS9	72
INTU	17
INVS	9
IP6K1	7
IP6K2	8
IP6K3	15
IPCEF1	8
IPMK	18
IPO11	11
IPO13	13
IPO4	22
IPO5	23
IPO7	25
IPO8	39
IPO9	20
IPP	2
IPPK	5
IQCB1	93
IQCC	4
IQCD	1
IQCE	18
IQCF2	1
IQCF3	1
IQCG	6
IQCN	13
IQGAP1	60
IQGAP2	16
IQGAP3	18
IQSEC1	6
IQSEC2	3
IQUB	37
IRAK1	64
IRAK1BP1	10
IRAK2	41
IRAK3	32
IRAK4	62
IREB2	11
IRF-1	14
IRF1	59
IRF1-AS1	2
IRF2	52
IRF2BP1	12
IRF2BP2	12
IRF2BPL	12
IRF3	59
IRF4	56
IRF5	45
IRF6	10
IRF7	55
IRF8	56
IRF9	33
IRGC	2
IRGM	19
IRGQ	3
IRS1	64
IRS2	62
IRS4	52
IRX1	1
IRX2	3
IRX3	1
IRX4	10
IRX5	1
IRX6	11
ISCA1	3
ISCA2	9
ISCU	17
ISG15	66
ISG20	14
ISG20L2	26
ISL1	32
ISL2	17
ISLR	7
ISLR2	7
ISM2	1
ISOC1	1
ISOC2	4
IST1	18
ISX	5
ISY1	160
ISY1-RAB43	14
ISYNA1	8
ITCH	66
ITFG1	8
ITFG2	48
ITGA1	56
ITGA10	56
ITGA11	56
ITGA2	56
ITGA2B	56
ITGA3	56
ITGA4	56
ITGA5	56
ITGA6	56
ITGA7	56
ITGA8	56
ITGA9	56
ITGAD	56
ITGAE	56
ITGAL	56
ITGAM	56
ITGAV	59
ITGAX	56
ITGB1	64
ITGB1BP1	41
ITGB1BP2	15
ITGB1BP3	4
ITGB2	61
ITGB3	64
ITGB3BP	96
ITGB4	56
ITGB5	56
ITGB6	56
ITGB7	56
ITGB8	56
ITGBL1	56
ITIH1	1
ITIH2	6
ITIH3	3
ITIH4	3
ITIH5	9
ITIH6	7
ITK	105
ITLN1	1
ITM2A	6
ITM2B	10
ITM2C	9
ITPK1	11
ITPKA	26
ITPKB	26
ITPKC	18
ITPR1	46
ITPR2	34
ITPR3	36
ITPRID2	8
ITPRIP	6
ITPRIPL1	7
ITSN1	66
ITSN2	37
IVD	3
IVL	17
IVNS1ABP	14
IWS1	58
IYD	1
IZUMO1	2
IZUMO1R	2
J3KN35	2
J3KNK4	1
J3KNQ4	2
J3KPN1	4
J3KPV8	8
J3KQJ2	2
J3KQP6	6
J3KQV0	1
J3KS21	1
J3KTN4	6
J3QK90	10
J3QTP2	1
JADE1	16
JADE2	12
JADE3	1
JAG1	23
JAG2	15
JAGN1	35
JAK1	64
JAK2	67
JAK3	64
JAKMIP1	16
JAKMIP2	19
JAM2	15
JAM3	20
JAML	4
JARID2	24
JAZF1	4
JCHAIN	85
JDP2	23
JHY	1
JKAMP	3
JMJD1C	14
JMJD4	1
JMJD5	1
JMJD6	38
JMJD7	11
JMJD7-PLA2G4B	1
JMY	17
JOSD1	31
JOSD2	12
JPH1	15
JPH2	3
JPH3	2
JPH4	3
JPT1	3
JPT2	6
JRK	30
JSRP1	9
JTB	5
JUB	7
JUN	72
JUNB	59
JUND	66
JUP	60
K7EIL2	11
K7EK94	4
K7EKI2	3
K7ELR1	15
K7EMQ9	1
K7ENZ8	1
K7EPM5	1
K7EQT0	2
K7EQW8	1
K7ERZ1	2
K7ESF0	12
K7N5N2	3
KAL1	1
KALRN	39
KANK1	8
KANK2	51
KANK4	6
KANSL1	34
KANSL1L	6
KANSL2	10
KANSL3	10
KARS	8
KARS1	30
KASH5	30
KAT14	26
KAT2A	59
KAT2B	65
KAT5	62
KAT6A	41
KAT6B	25
KAT7	49
KAT8	36
KATNA1	9
KATNAL1	16
KATNAL2	1
KATNB1	9
KATNBL1	32
KAZN	12
KBF2	1
KBTBD10	2
KBTBD13	15
KBTBD2	2
KBTBD4	2
KBTBD6	18
KBTBD7	34
KBTBD8	16
KCMF1	7
KCNA1	14
KCNA10	9
KCNA2	14
KCNA3	14
KCNA4	14
KCNA5	14
KCNA6	6
KCNA7	3
KCNAB1	14
KCNAB2	14
KCNAB3	14
KCNB1	14
KCNB2	7
KCNC1	8
KCNC2	7
KCNC3	3
KCNC4	4
KCND1	7
KCND2	12
KCND3	6
KCNE1	11
KCNE1B	3
KCNE2	6
KCNE3	10
KCNE4	7
KCNE5	5
KCNF1	10
KCNG1	5
KCNG2	7
KCNG3	7
KCNG4	6
KCNH1	9
KCNH2	24
KCNH3	3
KCNH4	3
KCNH5	4
KCNH6	3
KCNH7	4
KCNH8	3
KCNIP1	10
KCNIP2	6
KCNIP3	18
KCNIP4	8
KCNJ1	17
KCNJ10	28
KCNJ11	25
KCNJ12	30
KCNJ13	17
KCNJ14	17
KCNJ15	25
KCNJ16	25
KCNJ18	17
KCNJ2	33
KCNJ3	45
KCNJ4	28
KCNJ5	45
KCNJ6	45
KCNJ8	17
KCNJ9	45
KCNK1	11
KCNK15	7
KCNK16	1
KCNK18	2
KCNK2	10
KCNK3	13
KCNK4	3
KCNK5	22
KCNK7	1
KCNK9	12
KCNMA1	16
KCNMB1	14
KCNMB2	10
KCNMB3	10
KCNMB4	12
KCNN1	7
KCNN2	4
KCNN3	12
KCNN4	13
KCNQ1	14
KCNQ2	17
KCNQ3	19
KCNQ4	6
KCNQ5	14
KCNRG	8
KCNS1	4
KCNS2	7
KCNS3	9
KCNU1	9
KCNV1	5
KCNV2	7
KCTD1	20
KCTD10	9
KCTD12	1
KCTD13	23
KCTD14	2
KCTD15	12
KCTD17	19
KCTD19	2
KCTD2	2
KCTD20	3
KCTD21	9
KCTD3	2
KCTD4	6
KCTD5	10
KCTD6	35
KCTD7	42
KCTD8	2
KCTD9	45
KDELR1	62
KDELR2	55
KDELR3	47
KDF1	4
KDM1A	59
KDM1B	23
KDM2A	11
KDM2B	16
KDM3A	30
KDM3B	23
KDM4A	49
KDM4B	28
KDM4C	9
KDM4D	12
KDM5A	28
KDM5B	16
KDM5C	8
KDM5D	2
KDM6A	52
KDM6B	24
KDM7A	2
KDM8	8
KDR	64
KDSR	3
KEAP1	47
KEL	10
KERA	11
KHDC1	5
KHDC4	18
KHDRBS1	61
KHDRBS2	33
KHDRBS3	34
KHK	3
KHNYN	4
KHSRP	36
KIAA0020	1
KIAA0040	4
KIAA0087	3
KIAA0100	2
KIAA0142	15
KIAA0174	2
KIAA0182	6
KIAA0226	3
KIAA0232	5
KIAA0240	1
KIAA0319	46
KIAA0319L	1
KIAA0368	1
KIAA0406	2
KIAA0408	37
KIAA0415	1
KIAA0513	3
KIAA0564	1
KIAA0649	1
KIAA0664	1
KIAA0753	22
KIAA0825	1
KIAA0895L	1
KIAA0907	1
KIAA0913	2
KIAA0930	4
KIAA1009	1
KIAA1026	2
KIAA1107	2
KIAA1109	4
KIAA1143	1
KIAA1147	1
KIAA1149	2
KIAA1191	4
KIAA1199	1
KIAA1217	22
KIAA1267	9
KIAA1279	8
KIAA1305	1
KIAA1310	1
KIAA1328	28
KIAA1377	37
KIAA1522	4
KIAA1524	1
KIAA1539	1
KIAA1543	1
KIAA1549	21
KIAA1549L	2
KIAA1598	1
KIAA1609	1
KIAA1632	1
KIAA1683	5
KIAA1712	5
KIAA1715	1
KIAA1875	1
KIAA1949	1
KIAA1958	11
KIAA1967	1
KIAA1984	1
KIAA2013	5
KIAA2026	3
KIDINS220	16
KIF11	62
KIF13A	9
KIF13B	17
KIF14	30
KIF15	55
KIF16B	11
KIF17	17
KIF18A	96
KIF18B	3
KIF1A	26
KIF1B	21
KIF1C	12
KIF20A	11
KIF20B	7
KIF21A	5
KIF21B	3
KIF22	55
KIF23	62
KIF24	93
KIF25-AS1	1
KIF26A	55
KIF26B	2
KIF27	3
KIF2A	96
KIF2B	96
KIF2C	96
KIF3A	62
KIF3B	55
KIF3C	55
KIF4A	57
KIF4B	57
KIF5A	60
KIF5B	46
KIF5B-ALK	2
KIF5B-ALK_K17	2
KIF5B-RET(NM_020630)_K15	2
KIF5B-RET(NM_020630)_K16	2
KIF5B-RET(NM_020630)_K22	2
KIF5B-RET(NM_020630)_K23	2
KIF5B-RET(NM_020630)_K24	2
KIF5B-RET(NM_020975)_K15	2
KIF5B-RET(NM_020975)_K16	2
KIF5B-RET(NM_020975)_K22	2
KIF5B-RET(NM_020975)_K23	2
KIF5C	20
KIF6	1
KIF7	17
KIF9	40
KIFAP3	56
KIFBP	12
KIFC1	9
KIFC2	10
KIFC3	52
KIN	4
KIR2DL1	18
KIR2DL2	12
KIR2DL3	31
KIR2DL4	19
KIR2DL5A	9
KIR2DS1	18
KIR2DS2	18
KIR2DS3	7
KIR2DS4	8
KIR2DS5	18
KIR3DL1	20
KIR3DL2	9
KIR3DL3	23
KIR3DS1	18
KIRREL	3
KIRREL1	28
KIRREL2	4
KIRREL3	2
KIRREL3-AS3	1
KISS1	16
KISS1R	17
KIT	64
KITLG	61
KIZ	5
KL	41
KLB	44
KLC1	62
KLC2	60
KLC3	32
KLC4	27
KLF1	46
KLF10	17
KLF11	15
KLF12	6
KLF13	13
KLF15	25
KLF16	8
KLF17	1
KLF2	31
KLF3	13
KLF4	49
KLF5	40
KLF6	26
KLF7	4
KLF8	2
KLF9	2
KLHDC1	2
KLHDC10	2
KLHDC2	4
KLHDC3	1
KLHDC4	5
KLHDC5	6
KLHDC7B	22
KLHDC8A	2
KLHDC9	2
KLHL1	10
KLHL10	6
KLHL11	19
KLHL12	61
KLHL13	22
KLHL14	2
KLHL15	5
KLHL17	1
KLHL18	6
KLHL2	31
KLHL20	38
KLHL21	17
KLHL22	23
KLHL23	7
KLHL24	5
KLHL25	18
KLHL26	17
KLHL29	2
KLHL3	28
KLHL30-AS1	1
KLHL31	1
KLHL32	10
KLHL33	1
KLHL34	3
KLHL35	12
KLHL36	2
KLHL38	43
KLHL4	2
KLHL40	9
KLHL41	21
KLHL42	38
KLHL5	21
KLHL6	8
KLHL7	1
KLHL8	10
KLHL9	23
KLK1	4
KLK10	6
KLK12	1
KLK13	3
KLK14	1
KLK15	4
KLK2	12
KLK3	18
KLK4	5
KLK5	14
KLK6	12
KLK7	9
KLK8	14
KLK9	10
KLKB1	16
KLRA1	1
KLRB1	3
KLRC1	28
KLRC2	28
KLRC3	12
KLRC4	11
KLRD1	28
KLRF1	1
KLRF2	1
KLRG1	16
KLRK1	23
KMT2A	45
KMT2B	41
KMT2C	56
KMT2D	57
KMT2E	26
KMT5A	19
KMT5B	4
KMT5C	1
KNG1	37
KNL1	96
KNOP1	1
KNS2	3
KNSTRN	16
KNTC1	96
KNTC2	10
KPNA1	62
KPNA2	66
KPNA3	62
KPNA4	59
KPNA5	54
KPNA6	51
KPNA7	54
KPNB1	64
KPRP	43
KPTN	48
KRAS	66
KRBA1	2
KRBA2	2
KRBOX4	3
KRCC1	3
KREMEN1	5
KREMEN2	17
KRI1	6
KRIT1	7
KRR1	62
KRT1	37
KRT10	29
KRT12	29
KRT13	38
KRT14	35
KRT15	47
KRT16	38
KRT17	37
KRT18	54
KRT19	45
KRT2	29
KRT20	38
KRT222	2
KRT23	29
KRT24	32
KRT25	29
KRT26	29
KRT27	45
KRT28	29
KRT3	34
KRT31	56
KRT32	29
KRT33A	29
KRT33B	38
KRT34	50
KRT35	42
KRT36	37
KRT37	34
KRT38	39
KRT39	32
KRT4	29
KRT40	56
KRT5	32
KRT6A	38
KRT6B	31
KRT6C	29
KRT7	29
KRT71	29
KRT72	29
KRT73	28
KRT74	29
KRT75	48
KRT76	37
KRT77	29
KRT78	29
KRT79	29
KRT8	38
KRT80	29
KRT81	29
KRT82	29
KRT83	38
KRT84	28
KRT85	29
KRT86	37
KRT9	29
KRTAP1-1	43
KRTAP1-3	43
KRTAP1-5	35
KRTAP10-1	42
KRTAP10-10	22
KRTAP10-11	33
KRTAP10-3	47
KRTAP10-4	8
KRTAP10-5	42
KRTAP10-6	31
KRTAP10-7	45
KRTAP10-8	48
