gene	bridging
TRIM8	8.475351713504412e-07
GBA	1.7813309971877558e-06
MYOF	1.6643379709357346e-06
TENC1	2.3650127940712798e-06
GAS6	7.165954176345753e-07
MEGF6	2.2271811399630027e-06
BIK	9.679078633810858e-07
AREL1	4.618624537282829e-06
AOX1	4.178000493425299e-06
MSL1	6.103945293278957e-07
PPFIBP2	6.208692822496232e-06
TMEM168	0.0
PLEKHA1	1.0933443340584142e-06
DOCK5	4.466565041593329e-06
RAP2B	5.820525531454478e-07
RAP2C	6.237463696731334e-07
RNF31	1.3237791459436925e-06
TNPO2	8.981373591960346e-07
RALY	2.188142709841628e-06
ASCC2	1.97956737691511e-06
FAM195A	3.2016064694192377e-06
MCRIP2	3.2016064694192377e-06
GMFG	8.510417769133176e-07
TUBB2C	7.092443323801625e-07
TCEB2	4.263815076885682e-06
TCEB1	5.297556886486589e-06
C1orf109	9.936918720185029e-07
ZMIZ2	1.3610091499974542e-06
WDR89	9.560733126599308e-07
CAND1	3.742358700993208e-07
UBE2F	2.854421257853991e-07
LRRC23	5.184671064683515e-07
EHD1	1.4128085987025174e-06
AMY2A	2.4239361446763956e-06
HOXC6	1.0197338374709077e-06
VPS45	7.185593834709901e-07
ERG	9.024405617458141e-07
GIGYF1	8.1457471477541e-07
CLDN4	2.2713943770664423e-06
GATAD1	2.852417539833687e-06
NUDT9	8.422922442657103e-07
LSM7	4.079153532882414e-07
RTN3	4.014119747429995e-06
FDPS	9.156984199922962e-06
CTPS2	1.7359545103468737e-06
ATP8B1	3.7968078527480185e-06
ATP2A1	1.67438061326076e-06
LENG8	1.2734229896202488e-06
TPD52L1	1.9105580215067502e-06
MLXIP	3.1793760761666445e-07
PDCL2	9.957568166576706e-07
SLC4A7	1.9097776368015584e-06
STK38L	2.9759217278371336e-06
FRYL	3.3933764922955686e-06
RADIL	7.706273324112264e-06
WDR77	7.997788755423096e-07
RIOK1	3.231139666451443e-07
EXO1	5.230891906811491e-07
CCL1	1.3493553370774324e-06
SIPA1	5.623424132457467e-07
RBPJ	8.796171479931806e-07
G3BP2	1.1134549197423325e-06
LANCL2	1.3421243954036121e-05
PACS2	1.7273963257739415e-06
RAB11FIP4	4.324545317264453e-06
RAP1GAP2	2.493224038125594e-06
SIGIRR	2.5211999024839484e-06
NFAM1	3.0047578081328942e-06
USP25	2.736292030396543e-06
TENT5A	2.1557722294964e-06
CLEC4D	3.119000994552349e-07
MIR	8.007202328026612e-08
OSCAR	9.27187540093723e-08
SEPT9	5.751443637055718e-06
SEPT6	7.060097939918756e-08
RASA3	1.8426492130069047e-07
C2orf44	3.889729396850319e-06
C14orf4	0.0
TOX2	1.706224779498271e-06
PLEKHG4	5.525566459777089e-07
CCDC88B	9.732673103555462e-07
CYB5D2	2.4865611956532805e-06
FLJ10842	6.823814296471825e-07
LETMD1	3.114956018383772e-06
AP3S1	4.059589262687949e-07
TRIM72	1.9890963228111884e-06
PELI1	3.6817218423823834e-06
IL34	2.8186842341551514e-06
ZDHHC16	1.3009015772517565e-05
RAD52	1.1569060022565166e-06
RGS20	1.3402548012912128e-06
RTL8C	2.638967930514202e-06
MSH5	8.844398093353302e-07
VPREB1	3.391376528106429e-07
GSX2	2.9178941032778965e-07
OSBPL5	2.143025966522257e-06
TMEM74B	0.0
GTF2IRD1	1.3016350257181432e-06
BRF2	2.3973262336906515e-07
NELFE	7.9581389402423e-07
RND3	2.417400382407467e-06
KDELR3	8.900363625798152e-07
RND2	2.3584521911211967e-06
PTPN9	1.5564856551451137e-06
LSM4	5.284856415950971e-07
DHX40	1.5131620081614358e-06
TPH1	3.6013753749607236e-06
HHEX	3.0711445969123427e-06
LIN37	2.8469595446053e-06
SPG7	6.48016652066497e-06
TRAF3IP3	1.9285827377659897e-06
RRM2	1.9485765083111997e-06
BLID	6.872479798724676e-07
CLDN3	4.090332066598248e-06
HOXD9	9.784798080495885e-07
KLF6	2.8327816757882234e-06
KLK7	1.951999038687493e-06
TFEB	9.078258849671493e-07
PLPP3	2.9374672937492676e-05
KRT5	8.477869332336978e-07
C1QTNF9	1.285914947970385e-06
MEIS2	9.354024836092606e-07
SYNE3	8.552376710716019e-07
ZNF107	4.712127108585592e-06
ASH1L	2.6891397699700035e-06
ZBTB11	0.0
HAT1	9.814070944407764e-07
KDM2A	1.4628080250088678e-06
RNMT	2.0692896036327416e-06
SLTM	2.131738129485586e-06
PRTN3	9.561860972763584e-07
SFRS16	4.683725867654694e-06
KRT2	5.638275841780922e-07
PAEP	3.3560758692669945e-06
ZDHHC4	7.947243544867044e-06
JPH3	1.2225160405841214e-05
IL1F7	3.668664683807611e-06
GGA1	1.5599362071072943e-06
MTF2	1.2787518708583487e-06
SAP130	3.9391825565891873e-07
HIVEP1	1.7568785994324538e-06
PLAGL1	5.277063531779335e-07
TMED1	1.1743769420150542e-06
PLAG1	1.4981926737229283e-06
PRDM4	1.508944906455784e-06
C10orf54	5.308711606205829e-06
SBK3	7.917496697428776e-07
KANSL1	2.6429415479308195e-06
TDP2	3.93074530199525e-06
P78451	0.0
ZC3H12A	5.631493389278529e-06
CPTP	2.576226765828825e-06
CLASRP	1.9868681202718476e-06
PPP1R12C	9.223361107584975e-07
ZBTB3	9.221454479743349e-07
VSIR	2.8723638149944925e-06
APMAP	3.0562961477479796e-06
AATF	1.965755524102017e-06
DNAJB4	1.1946240940945406e-06
DSPP	7.765031142209814e-07
GPR65	2.2806089384782423e-06
SKOR1	6.468377149485259e-07
ZC3H3	1.1816272911828954e-06
ZMYM5	2.053572048734257e-06
PDZD2	8.036831184061549e-07
Q53G35	1.9827048015109604e-06
ANKRD17	3.2143555544328127e-06
DUOX2	4.956030721075751e-05
INAVA	2.2932087583348392e-08
OLFM4	1.5301950343134178e-06
RNPEP	0.0
SPG20	1.0391092304234387e-06
NIT1	2.7848999717575776e-06
FAM46A	9.214650398963609e-07
DGCR2	1.6281396510601324e-06
FAM175B	0.0
ACOX3	2.1305618468187165e-06
TMEM139	8.897182451774776e-07
RAB22A	9.914026534763162e-07
SMAP1	1.088105548976e-06
PRICKLE2	1.7614296310805424e-07
TNPO3	3.3914283146950365e-06
TFPI2	2.255634487116898e-06
RTN4IP1	1.7390905312331457e-06
E5KN55	4.29555558787804e-06
P39193	0.0
ABRAXAS2	6.974480537021914e-07
SCEL	1.5115103375692974e-06
ZBTB32	1.205950965321082e-06
DIP2A	1.497149693826804e-06
NECAP2	3.4454400996458092e-06
GTF2E1	4.2983069713949936e-07
SLC35A1	6.351636705548629e-07
RETN	6.6608013740954665e-06
ASPH	1.5008627941474424e-06
LIN54	3.54990435804521e-07
BEND2	5.97003047386255e-07
DHX38	2.5719213279508775e-07
MAGOH	3.4151947990896357e-07
NCBP2	3.3373506932777473e-07
RBM8A	3.545354962895702e-07
SNRPD1	2.2340518527269185e-07
SNRPD3	3.791361666457495e-07
SNRPE	2.3528904128044403e-07
SNRPF	4.6055603866947993e-07
SRSF1	2.765697062114574e-07
SRSF11	4.2055802224704343e-07
SRSF3	3.1815937794444285e-07
SRSF6	1.7783248045193564e-07
SRSF7	4.743920205176452e-07
SRSF9	1.7583720006379794e-07
U2AF1L4	1.300829690784563e-07
U2AF1L5	3.797141281054754e-07
EFTUD2	4.911462243753077e-07
PRPF8	2.8733834701134105e-07
HNRNPA0	4.881843720700613e-07
CCAR1	4.1839930812395186e-07
CHERP	3.7670660835701117e-07
CLP1	5.319651925394235e-07
CSTF1	4.286411805081494e-08
CSTF3	2.4157566251685376e-08
CWC15	1.8929856720111444e-07
CWC22	3.5033231962040815e-07
CWC25	2.102614965352906e-07
CWC27	6.814753907809403e-08
DDX23	1.80913544828965e-07
DDX42	6.28575261043188e-08
DDX46	1.763670970021367e-08
DHX16	5.218054430445147e-07
DNAJC8	9.51574630907173e-09
ELAVL2	2.8125057748249727e-07
HNRNPH2	3.5259363936277916e-07
LSM2	7.893264863918944e-07
LSM3	4.584261814633474e-07
LSM5	2.704958696709149e-07
LSM6	2.468092630496505e-07
LSM8	7.442901050591661e-07
PABPN1	2.0175863409065894e-07
PCF11	1.2526061660614663e-07
PLRG1	1.2437439753447907e-07
PPIH	3.048115770082816e-07
PPIL1	2.462833573002489e-07
PPWD1	1.0726523860709467e-11
PQBP1	4.823562425194714e-07
PRCC	7.390952761152156e-08
PRPF3	6.733589364656308e-07
RBM17	4.440217963943423e-07
RBM25	8.439352364678708e-07
SART1	9.910628099889708e-08
SDE2	1.4133316114798565e-06
SF3B5	1.2300504232782192e-07
SF3B6	4.473924973408455e-08
SMNDC1	7.847966562342555e-08
SNRNP27	2.5537446182680968e-08
SNRNP40	6.996393170875441e-08
SNRPA	4.949419169261114e-07
SNRPN	2.9374351850273813e-07
SNU13	5.800883966955659e-07
SUGP1	1.48792451219634e-08
SYF2	2.387554745258152e-07
TXNL4A	2.9696122870240995e-07
U2SURP	1.4438629614596863e-07
WBP4	3.5040289220615856e-08
VAPB	8.412854041563766e-07
SDCBP2	1.0806762449383671e-06
TSPYL1	3.3152272743423712e-06
HIP2	2.625289684019273e-07
C9JX13	5.640531990136757e-08
LCE4A	4.0724229359447794e-07
UBE2E2	4.959424157979579e-07
PHF7	4.677642816215548e-07
AGTRAP	1.2530416702652652e-06
ABHD16A	1.3651401802909784e-06
CDS2	1.3394257463910925e-06
UPK1B	1.2900646564587107e-06
UBIAD1	6.768254914232128e-07
NAPB	9.284033605300719e-07
CLN6	5.441274465978844e-07
KCNK1	5.430312763871828e-06
TMEM19	1.1308398380050127e-06
ZFPL1	9.305186959484724e-07
CMTM5	1.3165540108189134e-06
NSG1	9.107628500397332e-07
FAXDC2	8.386715672806211e-07
MARCHF5	2.553513247909204e-06
HERC1	1.9038342198526747e-05
ANKRD13A	1.5479490490895612e-06
USP13	2.5398540601072156e-06
UBE2J1	2.0860983208417213e-06
C4orf3	5.993647399890684e-07
AIG1	7.952430284474964e-07
CYB5R3	2.2392352288372497e-06
MRPL18	3.2213216174679336e-07
LDLRAD1	7.836721199549276e-07
ANKRD13	4.503700894688029e-07
DISP1	2.5285112744992074e-06
ADA2	2.428337390265502e-07
ISG20	5.469172695301888e-07
ARSF	5.677816338940607e-05
SFRS1	5.35124860878681e-07
SIP1	2.633855965442604e-07
SFRS2IP	4.4777803439230444e-07
ZRANB2	2.270915952226644e-06
LRMDA	2.4973613978714076e-06
LRRC72	0.0
SCAF11	8.654773215118376e-07
IL1F5	6.593560422701345e-07
TRAK1	2.0057667918944285e-06
KRT81	1.0141452824315306e-06
DHX30	1.0863464768484178e-06
MORC4	3.012815704129788e-06
ASCC3	3.848109327524543e-07
SPARCL1	3.7891270763315344e-06
ZZEF1	1.8695486072518323e-06
C12orf10	0.0
TTRAP	7.032830039805929e-07
ZFP106	0.0
NID2	9.115669074837456e-07
PYCR2	2.35708373276543e-06
DEUP1	1.1130907091429297e-06
PIG59	2.9020502468095004e-06
Q5T6E3	2.4852331540503973e-07
THAP5	1.5275764912329387e-06
NXF3	8.88114207423145e-07
C12ORF10	9.28280683839192e-06
THSD7A	1.5377597014331995e-06
DRG1	3.7724753152630065e-06
KIAA1310	0.0
KANSL3	7.13282258714378e-07
EIF4A2	1.0678374330850996e-06
DDI2	2.3046445749313856e-08
DNAJC3	6.379990675060877e-07
EEFSEC	8.560187949289473e-08
EIF1AX	1.739934679927437e-07
EIF3C	9.323235869175055e-07
ETF1	5.019009959286752e-07
FAU	1.114307516497527e-07
GAN	1.6616577785385212e-06
GCN1	1.0381334526845887e-07
GRSF1	8.534476850951707e-08
GSPT2	5.230654184925253e-07
IMPACT	8.452930166630708e-07
LTV1	3.694908661795284e-07
NACA	2.3146814168196195e-06
NOB1	1.0639690274276081e-07
NRIP2	1.0286869732769068e-06
NRIP3	2.95383142297909e-06
NSA2	5.680587291267356e-07
PHGDHL1	3.124002681856349e-08
RPL10L	2.419343722576205e-07
RPL12	3.7288072444560727e-07
RPL18	3.1054600803933437e-07
RPL19	5.131947853974009e-07
RPL21	3.698515106276892e-07
RPL23A	1.9646114435742982e-07
RPL26	6.833088914994721e-07
RPL27	4.230321801788513e-07
RPL32	1.1948817179963076e-07
RPL35A	9.739796695548e-08
RPL36	1.4880193777254283e-07
RPL36A	8.209520845630551e-08
RPL37	1.6174339428681528e-07
RPL39	4.281023225342039e-08
RPL41	1.811008209093981e-07
RPL7A	5.421607717238658e-07
RPP21	3.9919755216098855e-07
RPP30	4.836001066592186e-07
RPP40	8.46545905226325e-07
RPS12	1.1134180388443455e-07
RPS17	2.768074400859777e-07
RPS18	2.7593334032216364e-07
RPS21	3.685872460475842e-07
RPS23	2.522144811204186e-07
RPS24	2.801715493909236e-07
RPS25	3.026927008006444e-07
RPS28	8.085928240887821e-07
RPS29	3.1822785687178337e-07
RPS4Y1	3.9427066593846743e-07
RPS7	4.1550474241128863e-07
RPS9	3.4795145921179195e-07
SEC11A	6.260373136026009e-07
SECISBP2	4.7031542886632225e-07
SMG7	3.363885979148742e-08
SMG8	1.4072382472787905e-11
SPCS1	1.001450364603218e-06
SPCS2	7.84822738410553e-07
SPCS3	2.0911748418326086e-07
SRP14	4.0222297559174177e-07
SRP19	1.9222317778289444e-07
SRP54	9.783844838840365e-08
SRP68	2.594044066557497e-07
SRP9	5.353908644723395e-07
SRPRA	1.1558770025615257e-07
SRPRB	3.8784082284897485e-08
SSR2	3.226281916962607e-07
SSR3	2.2942272303915246e-07
SSR4	4.5943211689358526e-08
UBAC2	5.506493035022955e-06
SP110	2.945031984208549e-06
UPI000013CFCA	1.229162979619829e-06
RBPJL	1.0376338780819279e-06
CHD2	1.0568972034921464e-06
MAML1	5.493176290334366e-07
MAML2	4.731285437648763e-07
MAML3	7.348214654701418e-07
QARS	1.6907135543080119e-06
CCDC127	0.0
C1orf124	0.0
E9PC28	0.0
KHNYN	2.6690398558421126e-06
ANKRD28	1.8793304930676823e-06
Q5T9M4	0.0
UBE2U	1.0429021774910732e-06
RNF216	3.121842062605595e-07
UBE2O	1.9022246676911672e-06
ANAPC13	7.728703815756879e-08
CDC14A	8.226181741342269e-07
CDC14B	8.782268979494541e-07
DKFZP762H177	8.226253224822947e-08
PTTG2	7.112099094994109e-07
MLL	9.924317819842379e-07
WDR5	8.266123725404144e-07
KMT2A	3.603849901711027e-07
SETD1A	2.647441088001839e-07
MYOM3	1.0227583407168584e-06
ZSCAN1	1.2444645860801824e-06
KMT2C	3.79646914914577e-07
CNOT6	9.432624885019432e-07
HOXB3	1.7325416000618744e-07
KDM6A	9.058677756644837e-07
KMT2E	2.911197461540228e-06
MAFB	1.1431678124323805e-06
MEIS1	7.363979534028353e-07
PCGF2	1.2784834317279779e-06
TBX1	9.31298130927488e-07
TBX10	4.51544026828278e-07
TFAP2B	1.0699264576915656e-06
TFAP2D	9.817245614796535e-07
TFAP2E	3.945761573815837e-09
WDR5B	1.561335396417102e-07
ZFPM1	5.83284410977404e-07
ZNF335	3.9228060822434064e-07
TBC1D9	3.5698631279864173e-07
GLMN	1.1044503000079777e-06
PHYH	2.5458440890367117e-06
ATOX1	6.897177192360571e-07
RPS10-NUDT3	0.0
EL52	1.629890313693582e-07
Q86SX1	1.629890313693582e-07
CACNA1E	3.605968360305422e-06
CCL16	1.639724374002684e-06
CCL19	1.9307021499684764e-06
CCL23	1.098614411142997e-06
CCL25	9.585150603687175e-07
CCL27	1.928217267136661e-07
XCL2	1.8883750654717117e-06
ADM	1.7656910398952891e-06
ADM2	6.549377155119372e-09
ADORA1	1.237511613388744e-06
ADORA3	4.6228176307264395e-07
ADRA2B	6.873193947965055e-07
AVPR1B	1.4357561707532415e-07
C3AR1	1.0480875340716241e-06
C5AR1	3.2348902384442918e-06
CALCB	6.026373889259753e-07
CALCRL	3.736222916873695e-07
CCK	9.796496701254986e-07
CORT	5.988927113223401e-06
CRH	3.2533342058173963e-06
DRD5	1.4315625421557785e-06
EDN2	1.7383012543193934e-07
EDN3	2.4252675841713554e-07
FFAR3	2.894896815310181e-06
GALR1	4.337359518338009e-06
GALR3	1.14634191977701e-07
GARNL3	7.258948465006991e-07
GHRH	1.8898750704881245e-07
GHRHR	7.008613575257077e-08
GHRL	8.518066211306777e-07
GHSR	2.356635391083685e-07
GIPR	1.474903338857247e-07
GNAT1	4.308941279343204e-07
GNRHR	6.117526174373204e-07
GNRHR2	1.4999406244775936e-08
GPBAR1	0.0
GPHA2	9.193330311801626e-07
GPHB5	4.876415947487369e-06
GPR132	6.1658610194897255e-06
GPR143	1.0387979009473508e-05
GPR150	1.2155871773127021e-07
GPR17	2.605396771755153e-07
GPR176	0.0
GPR18	4.573355670106006e-07
GPR183	3.541535041271834e-06
GPR20	9.218603508740672e-07
GPR27	0.0
GPR31	8.388145287658211e-08
GPR32	3.0087152084355024e-07
GPR39	3.1205912351086463e-06
GPR4	1.250609566183737e-07
GPR50	7.237338635417626e-07
GPR55	2.915816016802418e-07
GPR68	0.0
GPR83	5.2581987117871596e-08
GPR84	0.0
GPRC6A	3.704163481287522e-08
GPSM2	4.257184631696079e-06
HCAR1	1.1171653197864289e-07
HCAR2	1.1171653197864289e-07
HCAR3	1.1171653197864289e-07
HCRT	3.352764683151708e-07
HCRTR1	1.9631328054196517e-07
HCRTR2	3.4816527306239256e-06
HEBP1	1.2861813742983854e-09
HRH1	7.87217772559381e-07
HRH2	5.106851385725998e-07
HRH3	2.4743135646082556e-07
HRH4	2.416523289571601e-07
HTR4	3.413081226932276e-07
IAPP	9.83529310773471e-07
INSL3	1.0302862832485292e-05
INSL5	8.304005170679801e-07
LHCGR	3.521123064155487e-06
MC3R	2.1041937112172058e-06
MC4R	6.285138410824934e-06
MC5R	9.868024187451477e-07
MCHR1	2.3457965009591696e-06
MCHR2	6.602159502601529e-08
MLN	4.0201349636067845e-06
MLNR	1.6390254193647212e-07
MRGPRX1	0.0
NMB	1.6545862833276869e-06
NMBR	1.0513736173267702e-07
NMS	3.620607378419728e-08
NMU	4.680600323613829e-06
NMUR1	9.968841264350971e-08
NMUR2	3.777344632439545e-06
NPB	5.972188518947034e-09
NPBWR1	1.3519271273307314e-06
NPBWR2	4.6233488169613065e-06
NPFFR1	5.105076829333987e-07
NPFFR2	2.2643354779532364e-06
NPS	4.161754423264411e-09
NPSR1	4.161754423264411e-09
NPW	5.972188518947034e-09
NPY	1.7012048105480631e-06
NPY1R	7.917706913796653e-07
NPY2R	1.1488663189239437e-06
NPY4R	1.638998580053799e-06
NPY5R	3.080791641913579e-06
NTS	1.3462606801307936e-06
NTSR1	3.317450109811325e-07
OPN1LW	2.417568545762261e-06
OPN1MW3	1.7641584307288983e-07
OPN1SW	6.686314928844227e-07
OPN4	3.3060297960293563e-06
OPRK1	9.488539910318366e-07
OPRL1	2.7547915437652725e-07
OXER1	1.8453811419013513e-06
OXGR1	5.521599540479695e-09
P2RY1	1.0517877216222724e-06
P2RY10	1.250609566183737e-07
P2RY11	2.1477553504876615e-06
P2RY12	3.3426164763534444e-06
P2RY13	3.2759909442398097e-06
P2RY14	5.521599540479695e-09
P2RY4	6.525607716965631e-07
P2RY6	7.288232578354265e-06
PDC	3.2464315198238035e-06
PENK	3.879658348423766e-06
PMCH	1.4023782537730214e-06
PNOC	2.3383731007133463e-09
PPY	1.7102053521929226e-06
PROK1	3.2831416487412263e-09
PROK2	1.4300669000024978e-06
PROKR1	6.236872042400494e-10
PROKR2	2.5143011498645263e-06
PTGDR	3.239800450382877e-07
PTGDR2	5.8670653864412775e-08
PTGFR	1.5108043092215411e-06
PTH	2.765682594386265e-06
PTH2	1.3366417533813677e-08
QRFP	0.0
QRFPR	2.6849288294644025e-06
RAMP1	1.0195828467690146e-06
RAMP2	2.835045441248959e-06
RAMP3	2.512771951211688e-06
RLN2	1.1186534557438581e-08
RLN3	5.697970219462452e-08
RXFP1	4.700780316144367e-07
RXFP2	3.85765497569415e-07
RXFP4	9.618482568690382e-07
S1PR5	3.403333536632261e-06
SST	1.8991718934652667e-07
SSTR1	5.270855701802437e-07
SSTR3	2.2419971623906706e-06
SSTR4	2.8272336315940917e-07
SSTR5	2.1272279199730336e-06
SUCNR1	2.6481581710346994e-06
TAAR1	0.0
TACR1	7.788061847240171e-06
TACR2	3.5059597376677863e-06
TACR3	3.5059597376677863e-06
TAS2R1	5.521599540479695e-09
TAS2R10	4.299022854839205e-06
TAS2R13	5.521599540479695e-09
TAS2R14	5.521599540479695e-09
TAS2R16	9.436875763026514e-06
TAS2R19	7.093766571136451e-06
TAS2R20	5.521599540479695e-09
TAS2R3	5.521599540479695e-09
TAS2R30	5.521599540479695e-09
TAS2R31	5.521599540479695e-09
TAS2R38	5.521599540479695e-09
TAS2R39	5.521599540479695e-09
TAS2R4	5.521599540479695e-09
TAS2R40	5.521599540479695e-09
TAS2R41	1.1038711609893722e-05
TAS2R42	5.521599540479695e-09
TAS2R43	5.521599540479695e-09
TAS2R45	5.521599540479695e-09
TAS2R46	5.521599540479695e-09
TAS2R5	4.767463599301297e-06
TAS2R50	5.521599540479695e-09
TAS2R60	5.521599540479695e-09
TAS2R7	5.521599540479695e-09
TAS2R8	6.7567589337060175e-06
TAS2R9	5.521599540479695e-09
TMIGD3	4.21878873667986e-07
TRH	2.0317179479645795e-06
TRHR	2.286210564761209e-06
UTS2	0.0
UTS2B	0.0
UTS2R	7.63474675650481e-06
VIPR2	5.920330845830512e-06
HIST4H4	3.648870409130639e-06
SERPINB2	2.7191020878798843e-06
STING1	2.388424450403569e-06
CBP	0.0
SARNP	6.586035998620645e-07
CBX5	7.530582175073992e-07
ACOT8	3.3296214481787906e-06
APOBEC3A	6.259387956755031e-07
APOBEC3B	2.4178504248613575e-06
APOBEC3C	1.5028265718992987e-06
APOBEC3F	1.1069942035964003e-05
APOBEC3H	9.067174852428209e-07
ARID4A	4.733396213759747e-07
BST2	3.920304440702216e-06
IFIT2	4.830895312757511e-06
NLRC3	1.602805255148761e-07
PMAIP1	3.167950668190592e-06
RBM15	1.0793284536917063e-06
RNF135	9.129515162104517e-07
SAMHD1	1.2339018090713528e-06
TREX1	4.502515110316256e-06
ZC3HAV1	6.5032753971551185e-06
CCL17	9.756814578246346e-07
CCL15	7.48329731860686e-07
CCL15-CCL14	6.252963510320006e-07
CCL22	1.736304673909729e-06
CCL24	7.491895666705347e-07
CCL26	2.8613946953212772e-06
CCL3L1	8.474158877431326e-07
CCL4L1	1.1798296611645434e-06
AICDA	2.121123653745516e-06
ATRX	8.781096076326645e-07
AZGP1	1.240658015152084e-06
BCOR	9.316507443049581e-07
CD1A	7.919003287719495e-07
CD1B	3.1736108269018535e-07
CD1C	4.127002594680059e-07
CD1E	4.368370327998699e-07
EBF2	1.1668420711895459e-06
EBF3	1.4032382643330771e-06
EBF4	4.2819251604465287e-07
EN2	2.4339838445172218e-06
ETV3	8.473256823633572e-07
GBP2	2.3132597090613415e-06
GBP5	9.371199940230971e-07
HLA-H	3.830009819246603e-07
IDO1	1.715665471168805e-05
IRF6	1.18720901495596e-06
IRGM	2.7119168911947187e-06
JDP2	3.363659923347898e-06
KLF7	2.0695257907027566e-06
LY86	1.796316791506564e-06
LYZ	4.489752825898581e-06
MR1	7.916899840664765e-07
NR1D2	1.7347378507131869e-06
PLD4	0.0
RAET1E	1.4696677088836896e-07
RFX2	1.164474071555655e-06
RNF166	5.48692606824749e-07
SENP1	1.105600305890602e-06
SLC11A1	1.0611022091842286e-06
ZNF296	8.352018429406423e-07
RIMBP3C	3.37926931021572e-07
SMUG1	1.1661934482965722e-06
ZFP90	3.4172101574722064e-06
ZNF343	3.5052275547324897e-06
GLIS3	2.5743737761863502e-06
HOXB6	1.4799651678693095e-06
AL365205.1	2.2094177512882394e-07
CFP	2.0829807332158046e-06
DPH2	1.0880068507316335e-06
RBAK	1.4343712801409757e-06
ZCCHC7	7.913278055089948e-07
NUDT16L1	1.7046349611322752e-06
METTL15	1.0376563680443012e-06
ZNF24	1.5966585115871574e-06
CBY2	9.298613639557772e-07
GOLGA6L2	1.3648631725117388e-06
FAM220A	2.3752142456652407e-06
KRTAP13-1	9.5527468549385e-07
TEX45	3.8646447612332664e-07
FOXJ3	4.343272189775469e-07
KRTAP13-3	9.327893585836325e-07
PRICKLE4	1.1394645174506088e-06
NCAPG2	3.179281848196797e-07
XRCC2	6.374182053770163e-07
RGL3	3.2972097541574816e-06
CAMK1D	2.0749941497684227e-06
CAMK1G	3.2112003497890973e-06
CCDC6	1.4469825857745306e-06
DKFZP667A016	5.999835697053129e-08
RAPGEF5	1.5815242626437907e-06
RASA2	8.905788176130041e-08
RASA4B	2.3270196901094345e-06
RASAL1	5.972770496897007e-08
RASGEF1A	9.440285406342155e-07
RGL1	1.1456111272327329e-07
SLC25A4	5.551623641387729e-07
GPALPP1	0.0
AKIRIN2	3.4167017932148265e-06
RAB35	2.0988956007012375e-06
RABGGTB	1.5949616338412744e-06
RABGGTA	2.603831734834013e-06
ZFYVE20	8.048448409152482e-07
RAB11FIP1	3.768386334222139e-07
DENND6A	2.7449984088684683e-08
DENND6B	2.7449984088684683e-08
RAB4B	1.4981129788724547e-06
NUDT3	1.152690055075533e-06
APPL2	1.246015107267385e-06
ALS2CL	7.122819174271844e-07
RAB11FIP3	2.4025097102786593e-07
RAB11B	1.2843102092262107e-06
RGPD5	3.1876307164476005e-07
XPOT	2.638525542208812e-07
IPO11	2.235309471415373e-06
NUTF2	1.1140396303520036e-06
NXT1	5.697053044157639e-07
XPO4	5.053075896251251e-06
NELF	4.67033439507916e-06
NUPR1	1.1531294643080817e-06
IPO13	1.723533798417115e-06
EXOSC2	6.722951954948277e-07
RGPD6	0.0
IPO8	8.024747093995557e-07
ANKRD49	2.5854054172722312e-06
MGC16025	0.0
NEMP1	1.1866678613085034e-06
NEMP2	1.5538783575667274e-07
PP7052	6.030441113795781e-07
TIMELESS	5.668522853744706e-07
ADCK5	9.10461948129514e-06
DAPK3	2.3044212590443897e-06
PCGF6	3.6719586324746887e-06
PHC1	6.468810001166673e-07
MYST1	0.0
PCGF1	3.0171012898082424e-06
PCGF3	5.877592903807441e-06
CBX6	2.575860778506964e-07
CBX7	3.502153077039505e-06
HIST1H2AB	1.0397669792730584e-06
CBX2	1.6813484892926405e-06
HIST2H2AC	2.4850924103271804e-06
HIST2H2AA3	2.2191918901438523e-07
HIST2H2AA4	5.888876818057264e-07
CBX3	5.741718391991033e-07
CASP8AP2	6.932045825520132e-07
CBFA2T2	1.7496151909239257e-06
CHCHD3	3.181370336272353e-06
DNMT3A	1.7226355394586314e-06
H1-3	1.4772387552308486e-06
HOXB13	5.843331884359518e-07
KDM2B	1.8382292653714369e-06
MIER2	3.332554919881601e-07
MLLT1	4.83508171632623e-07
MTDH	1.0153266709157807e-06
PHC3	2.9513215851538674e-07
TFCP2L1	3.320302147665745e-07
ZFP42	2.3257739110467365e-06
ZNF687	7.937251641597462e-07
RASIP1	2.167924354270727e-07
FNTB	1.338422764503668e-06
SFRS6	2.2148800385168386e-07
PRKX	1.2848869054133868e-06
SMAP2	2.9536147047635376e-07
D6RJ03	5.911220527874985e-07
DDAH2	2.0803745270253255e-06
CHGB	2.153402176744969e-06
ZNF135	4.3994651855822625e-06
SDF4	1.459851353081692e-06
CSAD	1.0633373418253454e-06
HMGN4	6.88055958384548e-06
RGS14	5.398631599982887e-06
SIPA1L2	1.1777475033067962e-06
MAP4K2	2.392241141380012e-06
APEX2	1.8830226796624814e-06
TNFRSF17	3.093144222584285e-06
CD27	1.2829142477190369e-06
TNFRSF4	2.617827380935736e-07
TNFRSF9	7.71167790437784e-06
TNFSF4	0.0
TNFRSF18	3.168547406453983e-05
TNFSF9	2.2545851197428037e-06
MAP3K7IP3	3.3103481476305827e-06
TRPC4AP	5.726552510409647e-07
TAOK3	1.1391050079496818e-06
WDR65	5.664873650703675e-06
FATE1	1.3826700219705677e-06
